-8885.6242736171,5200.1274076333,1646.4466088179,-6106.9143510393,-3975.3113268486,-30738.0957133169,-13165.098571716,-39602.298692612,-21559.6747855782,59684.0000687699,-10961.4818831405,38466.1119363078,-78801.9267299305,-4915.8950445412,-39084.4258003496,9816.2194246592,38417.7287018244,22812.8540745034,-59919.324148803,24092.5386151709,-48998.9327579353,-4417.2767784447,-15652.6472083625,-33121.6995941903
-17893.4245792716,33731.4046713312,69768.0844569867,35370.1912489685,32220.3315156075,51377.627583717,-20652.5971853423,-43228.8245406998,-27977.4917602462,10869.7463910315,7263.037604387,83010.500258927,-21940.3169950774,-32534.4600686028,-6522.3751718132,-12806.6067247656,27661.3268391939,27227.6801914731,-28467.6288631401,-13693.0236968561,-4649.5958609531,-35354.1743825957,-29028.4260016758,36145.9733848412
962.3653690206,-67342.5498971677,-14250.0012919177,20500.839105344,8618.3895492817,17282.9133398259,-28058.0882109941,9330.3445942971,25062.6641277639,13941.1090852548,-11669.74200921,5076.0863913706,-11771.5013895596,7290.5466897515,11509.2078248894,-14005.7285328783,-11039.1535973837,12500.4066597522,3787.2168104523,-11652.1304126841,-613.6530324979,-50790.0193590654,-13974.6337403349,-10042.5307574596
-5437.4505166068,15506.0573693667,-20632.5371267277,-18100.9870437593,-37164.1949925092,34928.8268966664,39925.3913235092,16098.0066314954,-33333.1923737835,-84846.2394235624,-52534.2005070183,-5832.3970299603,45404.4869700794,12555.247261594,-17397.9864531707,-63762.4004541532,2745.4033100683,2703.777939043,13989.954724163,-17875.9654962119,-12337.8942564478,-35563.2743991768,-24223.3559667058,21146.9276317597
-12150.2279434259,-15844.0540931733,-11013.7100726405,17788.5775577695,-90825.1527541657,23878.8922809289,-16603.6649789612,-32004.6075125593,20726.3356410248,-1272.599121018,-15016.2946753092,-10316.8204255806,8530.3981954796,20116.1448731622,-1346.311077736,-25816.209220081,10137.0001350974,24341.3962633845,27453.063434887,18941.3962785038,6930.0194140733,-37626.8686343912,-70946.8459580589,18346.0434916321
-3312.5229847779,50449.0443713909,-24026.1618254456,1866.5920043071,4777.8378905154,-52545.6898290465,-48724.4567312502,-14052.2282477885,-80009.6894625788,16630.5718436929,20104.7124921739,-11987.1328560927,-24539.3975129303,13969.659733977,31090.4573537046,5066.2468110696,-13430.6149034447,28406.1921238041,8371.2252873167,7086.1990692996,-29395.9660664449,-59341.5714001598,18548.1437643286,9309.5927289008
10913.4898905175,53390.0913359608,295.4742299597,4226.1265892577,47079.0871593259,-2171.5939065507,32549.2019341206,-15702.2759593557,-37146.5349077218,11777.2685057306,25917.2141191484,-54767.9451915179,-3983.5701470519,-22209.914780265,-22774.7979425993,-22140.49786481,-3492.5817731135,19334.1377523735,20246.3717348385,-12107.7381949953,-41838.0521353825,-10316.9575045038,14968.8685261104,-16003.4749438054
57962.6063553127,-22781.6297828131,-6895.6153953685,11944.1012146558,2125.787386412,6803.4681740753,-8279.7085977747,19513.5098420918,-39354.3006884171,-4466.620591396,-26867.2871908698,16413.9267503858,-2139.4054398922,35122.0302494363,-26711.6538114056,9563.3436213051,-23821.4181505016,-14939.7764043003,45487.7241795496,-18307.9635211788,25859.9279755994,13934.1167897799,26982.6495828826,35218.7921722837
-64343.2633149873,-11439.5412051341,-23216.6294936424,55363.7948535072,25372.2046469678,-52179.5738462111,20487.1618878557,43508.7357569823,9883.1133418278,15548.2023371591,-49382.3825204378,37707.3190656733,906.0925239702,-31278.3169011213,-1432.221543563,-8060.0576319965,-524.6133851765,-1117.5188968177,24326.3023681076,20171.7987973339,-20888.0694501195,8342.8446450784,35513.1064276794,-39153.2373889136
-5489.1302571663,-41310.9550918367,-57111.569919764,11569.361640902,12053.9721831921,-13985.9033898067,-15091.7482149054,-5681.2556232961,4804.3030447649,-27718.3720012963,-12049.3646035102,-32456.3699626861,35420.4401330397,30542.2946149746,4666.9913542784,52317.4859031027,-25425.0012932209,32324.5580397128,-1963.4505524964,41488.0826636403,-21159.8925211523,68517.377367521,-11780.3972276288,14960.4470277762
27921.1572319625,11263.7489857892,-8667.1058117571,-16433.6759636931,39636.626643604,-20953.4990225058,-26832.3139771918,18965.7595772024,25248.75748973,-47639.4894922664,-3869.9507359129,56910.7873300306,7552.2212429817,20037.0474192053,-38017.7925824962,6995.2886229506,5145.4765461681,-8161.2009301534,35180.4935745719,-47177.07381671,12421.7118553078,-40221.6693799207,-8536.5219897135,1229.4096302205
-55715.4336424062,16530.2225533839,-38170.7963045002,7674.729450388,-43222.968535236,3967.5540069527,35425.9046053002,1102.5923052351,-33100.8621812986,5024.4555964443,-79333.0642414528,-35609.9876264475,14024.2073748366,30938.8676741509,6340.7286676532,-17495.8894880415,-12983.9546716081,-3270.2523981581,-803.2607240803,-32310.1641260863,-58928.8515927248,-1269.7212164151,31430.7863202863,7232.200228406
18504.630945377,-25818.6481109309,-20487.6204297291,6736.5915675566,-36452.120139696,3873.7041336353,-12911.4079607216,-47715.9671949267,-31699.4334742449,-10471.543493501,5242.342851761,22057.4739067016,33846.6961116968,39773.0740791524,-7888.0352084737,-25840.0301557465,-18499.2798235784,30582.7418772444,-33310.3065076545,54075.3354603011,17730.7743573039,39375.8505894498,-766.0851259121,-27508.4509190131
7298.2851516551,68572.6391368438,11516.8208080628,6047.0661725235,19923.5197630389,-17803.7039549228,-13367.2299386079,-50776.1548715696,-15692.4528114811,-5397.5126622841,-1887.7737161124,-42212.4132800376,19294.8184095853,-5548.4308200625,15247.3816866864,52528.4639969059,-4482.4770406503,13270.7337772728,11663.5884250198,58362.0287956825,-13395.7920253695,32595.7476970427,26521.6193874069,17415.6012186006
6819.6927260378,8803.1497617227,12162.8438731356,-2118.6513625734,86135.3079799768,8779.8642927925,-7061.1998811709,28973.912933677,3692.5773773036,11474.5424888396,-2723.6931853564,17128.9073978654,13464.1581091866,8855.8086991054,-14265.4788019411,23042.4739739466,12623.8003022647,-22821.4373028788,-5415.8349733157,14577.4386187905,-13003.1262459542,-8207.6748084418,31112.5646743894,-19275.378672184
44080.8062805705,-62182.0958567968,-84896.0701032551,40840.7856833214,-16141.0791649687,37756.9706001244,-30754.4171745795,-21853.624617015,4854.5477058824,-5369.6128156301,-49632.9563410184,38257.261502154,-12478.2105856478,42304.0197118406,2396.5971509962,-34434.6872948303,-38101.5098231574,-2661.3051824283,-20310.5358186427,29635.9594584229,19454.8223664109,4009.7619401504,41747.6292355483,-15570.0952719183
35834.134569674,11237.1147900782,10442.0307698195,-22185.0402976752,28568.4885644471,60781.1467299629,19990.0034512005,-16801.4091242823,25553.1893472979,34974.0462886079,-2985.0956541028,-25668.9616926235,24452.3489668446,-37570.505997219,7128.9861480334,27330.7253474693,35350.8666943733,-52773.371458503,22315.9588649693,31310.178073581,-10646.7787832845,27997.8360879315,10211.8052086119,-49864.3892348928
24577.6667740414,-18234.482883947,19233.1206900719,-31147.5221881635,-38369.5621652037,32582.3009598621,10711.530309079,225.0031859197,-96776.6018218492,-6284.4684314367,860.0138816671,39472.4969605886,21743.8907737113,72174.5768386623,-28715.5801556388,20262.4137701944,-10876.5569008999,51946.893762703,-19946.1707250073,-26958.4062804375,-35198.8829276627,-8102.4109787795,-30974.4605152929,-1165.8395653
61608.8735556919,267.2701247831,-55808.8771208058,-56666.0151664119,15299.8739126039,46840.4645856137,10828.4296672522,23086.8258070627,10829.8127211764,-23780.1667806167,7573.9525116171,-6290.618825641,7044.2307141071,-13999.7546853376,-6474.9928354428,-49834.8947827777,56788.8070736513,-25999.494296129,70668.2774291855,16108.4038262015,25720.4529181663,-385.4036824274,-35530.0368658915,11016.0964741512
-33642.0936192548,23982.9519078374,80.4584961342,65447.0781917205,-7259.5577671483,8734.7833146607,86099.1839694307,438.2192596442,-72366.5927716359,-41459.3787586126,48599.5749445807,-10255.1385848285,18297.4777584598,-18095.7720739856,15647.8045435164,-50281.359279781,12129.5126349844,-49972.2791998135,37365.8107163838,37737.5641557773,-53536.5692475347,-3899.012760172,69802.9336263539,62638.4114301911
-11608.2933870776,-56525.9304874152,16737.767893944,-20418.4115843358,32309.0778736939,-75145.9643430807,1048.4217213411,63517.8489493819,-14274.0233893901,28843.8795529219,38143.6671262002,-16110.4006608452,28096.8716966176,-30405.9657666432,-17665.5297411905,-31588.5493082455,-9123.7366769259,62827.374074937,43075.4951753787,-53018.6440506683,-78390.6628626491,-19348.9507334585,-16451.6888797034,44880.4093721709
-16110.8891273463,8325.0923171479,-15158.9922783013,-50297.7568162891,9673.8178464434,55053.7121099249,6813.8606068952,29972.4505315532,2279.6538022817,-22077.8434238775,16854.1462956704,22535.2184388975,-509.2112674152,-10650.7094246206,8897.8457831295,-8828.9073603487,-5670.9407869922,-38031.0338712176,5481.8220796868,2834.9395910298,37622.2456627841,-22090.8828890481,-27655.0023479997,-26576.2236143916
38566.4766435808,31188.072085955,-21493.6528976073,-42108.2261033618,-31019.814504504,31359.5301679148,28362.996028309,845.5089477177,148.058333362,133.1278683017,14052.0297631014,29103.1478807035,40719.5756406953,-9079.900130448,674.2215470506,-908.1225064411,-15085.2246795542,43891.2806028031,9940.5326605235,-15814.0109774831,-18984.1243361759,-19200.2622491259,-21517.3653236303,47984.9656002253
-21836.5164839878,18687.2993229553,3344.9574661252,18086.7516734954,-14587.5084278379,45461.8141610137,435.8659040231,-12668.1788605799,18379.5240685493,81974.6787915162,9911.3084973941,-20048.2289572764,-6495.7262253352,11766.9535003239,-28645.3542533371,21560.3092026776,-659.4220596916,-15240.8502491406,-13671.1722378274,-5991.4944470698,-3793.6192512804,-51004.9010910799,-29498.872368467,9594.8282416738
-33669.8712924586,27795.6826498858,42378.7316527767,16426.175711008,-19257.2932372435,6665.8187078293,-44652.9389771682,41205.0505400035,-5106.7251337492,-1764.585792539,-2534.8319681027,-21484.877862477,19310.6053174259,-24884.0640288297,7233.8925216575,-13989.8163857214,15308.9496465964,-1142.1749833989,-6874.956894076,-27892.9292426419,-15400.4522782331,27585.6994616683,52229.9674696059,-17500.492620559
5089.3263778045,-2281.0218391151,-39808.4889166499,-24408.0383826837,-7943.2535823962,30723.3888145477,2623.1265743243,-5041.4170645857,-10221.5186996165,61200.7962838692,-31679.0403209536,57404.6586333186,47429.6517114016,-40924.084234963,69876.3226487971,49250.9297875335,-22240.9545466482,22817.8888682342,-17049.7618295587,-38768.7071992572,14158.8227039365,1185.8782633493,-35319.7015890245,-16067.9494252401
-21030.3614045937,4507.1774890096,-6074.4363433294,643.543427923,172.2339835103,47931.2665492337,-45512.4647834862,-42762.2791151666,-39275.005808222,4611.7003880627,27877.9725397606,15469.375691084,-24.3110467693,1207.0142236538,1156.6746173541,-5205.4364840054,18753.9189888918,58295.7623947373,-34949.7902755548,-27482.9676198236,1259.9933538567,28028.0654247013,-16798.9987317847,-1243.2813599812
13542.2037125462,-3390.0108269014,-79837.9403043732,-35796.619168662,54647.0995764456,49755.5150735579,48556.9128855241,-14461.0175877931,60209.7092462189,39573.3559519059,-63190.9073377841,17902.4833921377,1145.9495184553,13231.3046230781,31047.3531900023,-19867.4509422216,22750.0982148825,23980.5514010547,-7661.4419024734,35230.6397339341,80722.6169218303,39445.6377020181,-11681.5918892263,-20288.9115050341
51941.0746104914,30294.0751550513,-19705.6909101903,9660.4145330045,368.9283226932,-28718.8663807251,-10158.1435956539,24960.6463659568,-50298.0698353089,-5591.7310744231,34738.9798044227,30459.0793671189,-3264.55640876,-23742.914156393,-555.8192763096,2207.0422120504,-32777.0435379475,-32755.2571211568,31707.2262044724,-5536.5603670017,-16217.7589449272,-31686.0261483318,-11316.3251148204,2610.3467698473
-85725.3249616591,41236.9677014976,54852.795480384,18024.6203972832,2598.4684545866,-6278.2620887284,-13731.1178153431,-24263.7846561455,-9117.2367491787,6608.0842252561,3829.7107751473,-76701.359070861,40792.3783291367,1189.6255506602,-47444.252651829,-1081.7105777603,12203.466640339,52820.1008263515,39455.9482413901,-30537.6322738391,4031.9126117867,-65579.6830201176,41283.0275032226,28389.9107583794
14116.3055753529,16460.7630152472,-18011.2919851078,2299.6795960024,20843.0773524875,-25502.6140216287,26544.0808659842,48349.3425894937,25350.2898207,37873.3565426846,-14924.5991429189,-14920.7703372108,-4146.9257847174,18860.8939683591,-19403.945415572,-6574.0514451857,15868.4760874176,29891.4462085309,15030.9510082216,16436.0037975216,-4225.0826081926,-43205.3485799126,-38137.8617127443,-36949.7907877411
-69678.7336301911,63407.8314546935,-24629.5325700228,8877.4899397331,-56198.3958442316,-17038.7534313617,-10923.8276284316,3952.3870977891,29683.5599412192,8307.3127000343,-49431.7114254102,95713.8823392193,-34797.1072539157,19223.9042244298,44614.2018615848,34443.5241534047,66937.0673323414,-1510.1302648069,547.0029074972,-74206.9679307713,-67158.1617556622,-30674.9886016748,-14540.9925237769,-14612.3109914996
14584.2212873113,-28413.8405700048,-35905.1923155654,11719.3590364652,-18666.3553228939,19703.3451432823,-4842.9617147127,-2597.3820865885,22070.0889992142,21892.016130565,36427.5725479096,-28127.6948523212,-65919.679158681,-17405.2677680831,-30445.2724554178,-1121.5579141359,-9655.181218036,27633.1902594305,-9725.7011269646,13838.5623492144,-1254.4985846905,-62992.4984486431,225.9179712027,-5131.6553393099
-3337.7821149356,50965.7619836741,-25495.2270487881,53876.3259090419,48572.2130830981,-22937.770015943,-31583.3360341982,-28683.2212542462,843.5222303494,59114.6238002994,-36893.3952620222,-4030.7876232344,-1359.4339428822,204.5691819668,48252.0010089874,-60536.6679485732,-16374.2591880524,48877.8722631419,-17132.0104270921,31551.3253590197,34824.2679608372,-28973.6872884581,-28048.8098371455,17247.5528104322
-38824.7219818128,-34440.5164802522,-8420.8845653643,-87177.2777367936,26311.0182503687,-34130.7030462111,20234.5153760385,34787.7821445385,46129.6104510564,55702.4199477865,-4212.4741563969,18277.0770056922,-18420.9974375327,-32105.2766847174,19410.0647909414,30428.8312344373,-99642.1385787425,4343.7402172859,-53237.5933109643,-42230.6546885827,-43486.0490076562,76470.0135065413,5773.0293189293,47001.1467300672
106995.214507731,-51300.3639845385,-47006.8807182711,-7775.5782416786,-10782.182483322,-33485.1827867097,65522.1974623034,149183.250629955,-39501.9501422696,9828.7441159265,-37271.5778465508,18019.1595912966,20812.9526371529,3431.2888707746,17139.4415462785,60884.7811378612,8792.8885378965,51315.7165639624,-34025.9829802095,65370.3534274033,-23044.5477261604,-91498.0701824248,1973.690102502,-38806.692745284
-33601.6344845666,67929.8075403781,-27891.5804694972,-65991.2264109892,33437.8747360931,30802.0509804231,-20075.2483624284,-46140.0356865892,-8404.1691549851,-72642.6185021048,-77896.2686424167,55743.6071603988,34430.2340086333,-11101.7942496553,-47343.2036529063,-2063.2161165768,11357.1163474809,96954.854588521,-64619.0247908812,-40780.241997637,-4260.0716459848,45297.0453732535,64469.2479754631,26594.3731683557
-14290.3844544619,6241.3940580064,-71196.6434930459,-7064.6493489171,-61389.2158998557,-16755.7470343157,32776.8325220566,-3766.9460296172,-44392.1530332796,-7703.9461818717,-49382.0015916893,-27463.8692540351,-26655.2148122395,19393.8229486277,-54121.4844298209,55679.9528153978,23104.1781041969,-5483.4552087626,379.7781339866,5017.0098395997,21057.1146594383,-8627.8627240345,-16759.2653140168,3852.3518992912
-21136.6518096626,-71573.3187209491,-2214.6407506783,-14048.4909296343,9111.5654477278,-29010.1536473035,28888.5053614256,-70196.7627123527,-68101.5143865702,-36532.3377228221,34769.2869251323,-29621.5713246863,-38798.1556297457,6017.3587209595,-40510.315610905,59109.6447010176,-948.0624475189,-24904.8577355416,-8160.9710606456,57333.639120119,-33637.7012472027,-620.1941313012,-6872.184968367,-61662.9283918508
30978.1267858295,26501.6460972113,-22261.0258062768,4518.9803822929,1138.418693758,35416.7153470703,63445.7051798675,-8578.0210089413,-38107.4423361269,30235.8152240535,-11602.4187677638,40494.0727368713,21637.3479687745,32708.3029341106,37553.7546977011,-34377.6202502345,-748.3178039791,11343.1072509425,-13764.2305179686,24025.8165132359,6766.2365540524,-20773.8444666641,-14325.1412040637,-8122.216800873
-63541.9881916221,34897.7919205606,-23542.9493664719,-7624.3135192553,12928.2589815688,-2490.6644824064,-14418.7549078015,2163.2106408167,-28819.4022033984,46212.7032626938,50581.7168317451,8917.1925180167,-28259.5253798726,-58073.8129729918,-61858.3827752904,-27040.0389661452,40078.6112181323,5526.5506727682,9693.7041383636,8338.9101692898,54599.8994131189,20944.5302477533,-50651.1045254018,27473.0826316432
-39085.9343459384,-8242.6104474848,-16932.8534227509,38529.0756216186,31873.9155830071,24179.9184251081,33464.1731489661,-13422.0349127499,43834.4690479961,25571.8267506169,20527.8446025811,-10095.1468789763,-30612.1961028771,-68320.7069931133,-15702.602283341,-72077.2553813982,-36136.7612622984,81.3367550919,-2242.7365066118,32727.7724499938,-57823.9954751363,-60962.8237725073,-7381.0056155096,-61956.2479881613
-24669.6090693592,-7148.8807959679,-19296.3029179072,-28388.1310763215,-6230.2722075049,-30769.5379254917,-27088.4022627417,-28188.7148172058,6438.3745193023,22878.3676112668,-1066.1837547311,-3045.9503515578,4412.5246362114,-25968.7916090179,14084.9185348499,-33041.6726164817,38806.4280590959,43541.2868629969,40792.8007964619,19994.1914332407,-48479.6164757009,-63714.9344954735,12447.551272268,-53935.4096145497
11688.2400639349,-22064.5905926425,50239.9124319072,37378.368168584,-13921.2070374367,76783.2854561826,-5416.3487978714,381.6738280739,-10598.7150487393,-53693.3653554667,39465.3864985313,25331.3209832293,-71390.0611161127,-25501.4445995418,14885.8229384691,23447.8365230271,-23733.9969161203,4558.6553696101,-16544.0939402284,38145.7138713176,-60090.0572747647,88312.3832204387,-19084.4444817577,28930.7340333134
-14904.5783064086,26272.6642544379,19818.0722181473,4575.1390067409,-10079.1999371211,2352.7358879427,12962.0233547368,-45345.0523096762,-13707.8635390897,57396.308460116,-6629.8658475932,-692.8115263515,51948.6352048716,28176.419474896,-45255.246235941,23455.4201083703,9679.6586015656,-35985.310893209,-32838.7588815277,-41533.8056920136,-26846.6697295782,-50138.0120360369,29820.6039681154,43943.1833247718
